job_id,skill,title,category,city,esco_uri,esco_label,match_method
8717f497-861f-491a-91a2-d3a43ca742a7,IT-sikkerhet,Teknisk gransker -- digital etterforskning -- Agenda Risk,"Forsikringsagenter, Risikoanalytiker, Privatetterforskere mv., Privatetterforsker, privatetterforsker",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT-sikkerhet,exact
4217cf03-f8f7-4fec-809f-ff7cba61ee73,IT-sikkerhet,Vil du lede og videreutvikle sikkerhets- og beredskapsarbeidet i ett av Norges største IT-miljøer?,"Andre ledere av produksjon og tjenesteyting, Sikkerhetsleder, Helse- og miljørådgivere, Beredskapsleder, beredskapskoordinator",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT-sikkerhet,exact
4217cf03-f8f7-4fec-809f-ff7cba61ee73,Informasjonssikkerhet,Vil du lede og videreutvikle sikkerhets- og beredskapsarbeidet i ett av Norges største IT-miljøer?,"Andre ledere av produksjon og tjenesteyting, Sikkerhetsleder, Helse- og miljørådgivere, Beredskapsleder, beredskapskoordinator",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
e5558e20-14ac-481e-a277-9f52a48a50c9,Digitalisering,Vil du utvikle deg innen lønn og digitalisering – og samtidig bidra til noe som betyr noe?,"Lønnsmedarbeider, Lønnsmedarbeider, Lønningsmedarbeidere",STAVANGER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
075852ac-9a98-423d-822e-7cd396738fe7,Digitalisering,Vil du utvikle deg innen lønn og digitalisering – og samtidig bidra til noe som betyr noe?,"Lønnsmedarbeider, Lønnsmedarbeider, Lønningsmedarbeidere",STAVANGER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
16072fed-d6ea-44e8-85da-cf70710bb760,Digitalisering,Vil du være med å bygge Norges domstolers digitale løsninger?,"IKT Løsningsarkitekt, IKT Løsningsarkitekt, Programvareutviklere, IT Løsningsarkitekt",TRONDHEIM,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
16072fed-d6ea-44e8-85da-cf70710bb760,IT,Vil du være med å bygge Norges domstolers digitale løsninger?,"IKT Løsningsarkitekt, IKT Løsningsarkitekt, Programvareutviklere, IT Løsningsarkitekt",TRONDHEIM,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
16ebfbd0-c9aa-4fa8-a292-efc3b5d55cab,Cybersikkerhet,"Rådgiver/seniorrådgiver, digital sikkerhet og muliggjørende teknologier","IT-sikkerhetsrådgiver, IT-sikkerhetsrådgiver, Sikkerhetsanalytikere mv.",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cybersikkerhet,exact
16ebfbd0-c9aa-4fa8-a292-efc3b5d55cab,Digital sikkerhet,"Rådgiver/seniorrådgiver, digital sikkerhet og muliggjørende teknologier","IT-sikkerhetsrådgiver, IT-sikkerhetsrådgiver, Sikkerhetsanalytikere mv.",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,digital sikkerhet,exact
4bf13d8a-7f52-4868-ae54-d4b23cd198b1,IT,Platform Engineer sentrale arbeidsflater,"Citrix systemadministrator, Systemadministratorer, Programvareutviklere, Client Platform Delivery Engineer, programvareutvikler",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
64d72232-b00c-4b23-aba3-32e37fc64b0a,Informasjonssikkerhet,Ønsker du en rolle med fagansvar og stor påvirkningskraft innen informasjonssikkerhet?,"Sikkerhetsanalytikere mv., Informasjonssikkerhetskonsulent, Sikkerhetsanalytikere mv., IT Security Advisor, Sikkerhetsanalytikere mv., Chief Information Security Officer (CISO), sjef for IKT-sikkerhet",RYGGE,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
6638b7fc-9f6c-4c5a-ac4c-c62a9bf60ce4,DevOps,Vil du være med å bygge og videreutvikle Skatteetatens kjerneplattform i sky?,"Programvareutviklere, Sky-arkitekt",OSLO,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,exact
6638b7fc-9f6c-4c5a-ac4c-c62a9bf60ce4,IT,Vil du være med å bygge og videreutvikle Skatteetatens kjerneplattform i sky?,"Programvareutviklere, Sky-arkitekt",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
7510c106-67f8-43ad-9aac-589dbd4ed728,Datavarehus,"Vil du bygge bro mellom forretning, teknologi og data?","Informasjonsrådgivere, Informasjonsmedarbeider, Databasedesignere og -administratorer, Dataarkitekt, Databasedesignere og -administratorer, Databaseadministrator, databaseadministrator",OSLO,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,datavarehus,exact
79912cf8-2963-45e3-a0a8-ff67368e681c,Digitalisering,Vil du bidra til at digitaliseringsmiljøet i UDI har riktig kompetanse til riktig tid? ,"Andre administrative ledere, Digitaliseringsansvarlig, prosjektleder",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
7f06ecbb-fb84-46eb-93cc-88e44babb23a,Maskinlæring,Dataanalytiker med hjerte for samfunn - bli med og forme fremtidens velferdstjenester! ,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
7f06ecbb-fb84-46eb-93cc-88e44babb23a,Python,Dataanalytiker med hjerte for samfunn - bli med og forme fremtidens velferdstjenester! ,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
9007f0bc-1ec2-419f-b035-33f4ead49810,BI,Leder Innsikt og dataanalyse (VP insights and analytics),"Ledere av IKT-enheter, Avdelingsleder (databehandlingsvirksomhet), Systemanalytikere/-arkitekter, Dataanalytiker, dataanalytiker",OSLO,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,BI,exact
9007f0bc-1ec2-419f-b035-33f4ead49810,Dataanalyse,Leder Innsikt og dataanalyse (VP insights and analytics),"Ledere av IKT-enheter, Avdelingsleder (databehandlingsvirksomhet), Systemanalytikere/-arkitekter, Dataanalytiker, dataanalytiker",OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
a2b262fd-94c2-467c-849e-709a825e5599,Digitalisering,Vi søker løsningsarkitekt!,"IKT Løsningsarkitekt, IKT Løsningsarkitekt, Programvareutviklere",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
a2b262fd-94c2-467c-849e-709a825e5599,Informasjonssikkerhet,Vi søker løsningsarkitekt!,"IKT Løsningsarkitekt, IKT Løsningsarkitekt, Programvareutviklere",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
e1a4565e-5339-4892-b420-d14235c85389,IT,Er du utvikler og har lyst til å være en del av et ledende fagmiljø? Vi trenger deg i Nav!,"Systemanalytikere/-arkitekter, Systemutvikler, IKT-systemutvikler",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
e1a4565e-5339-4892-b420-d14235c85389,Java,Er du utvikler og har lyst til å være en del av et ledende fagmiljø? Vi trenger deg i Nav!,"Systemanalytikere/-arkitekter, Systemutvikler, IKT-systemutvikler",OSLO,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java,exact
e22c7ad8-a880-4193-8bfa-490142409488,IT,"Teknisk begavet med engasjement for samfunnsoppdraget til Skatteetaten? 
","Systemanalytikere/-arkitekter, Applikasjonsforvalter, IKT-systemadministrator, Systemadministratorer, Systemforvalter",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
ee3e2bfa-a5b2-41e8-b121-13f4ab522094,Kvantitativ analyse,Er du samfunnsanalytikeren som vil gjøre utdanning mulig? ,"Rådgivere/forskere, samfunnsøkonomi, Samfunnsøkonom, Rådgivere/forskere, samfunnsvitenskap, Statsviter, statsviter",OSLO,http://data.europa.eu/esco/skill/6360a934-cc87-4954-9656-b32db20592e3,kvantitativ analyse,exact
f9595149-ebdb-4c1e-b761-09ee3fa8dcf9,Digitalisering,Seksjonsleiar  - digital innovasjon og operasjonalisering,"Andre administrative ledere, Seksjonsleder (offentlig administrasjon)",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
ff00da88-6233-42ec-b28e-ce6ebe289cf8,Digitalisering,Arkivar ,"Arkivar, Arkivar, Arkivarer og kuratorer",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
ff57d999-489e-40db-a351-91e6333d512a,DNS,Er du interessert i sky? Liker du å jobbe med nettverk? Les videre!,"Programvareutviklere, Systemadministratorer, Nettverksansvarlige, IKT-nettverksingeniør, Sky-arkitekt, Nettverksadministrator, Nettverksansvarlig",TRONDHEIM,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,DNS,exact
ff57d999-489e-40db-a351-91e6333d512a,IT,Er du interessert i sky? Liker du å jobbe med nettverk? Les videre!,"Programvareutviklere, Systemadministratorer, Nettverksansvarlige, IKT-nettverksingeniør, Sky-arkitekt, Nettverksadministrator, Nettverksansvarlig",TRONDHEIM,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
7335f981-82c0-4d6f-920c-8bf84d72700b,dataanalyse,CRM Advisor ,"Applikasjonsprogrammerere, CRM Application Engineer, IKT-programutvikler",OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
5a32b721-e722-43fd-bdd8-b52117d98e7b,SAP,Vil du lede lagerdriften som støtter Forsvarets beredskap i nord?,"Lagerleder, Lagermedarbeidere og materialforvaltere",MOSJØEN,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
9247a640-78b0-4fef-8ddf-8a2dc75726f4,SAP,Vil du jobbe med logistikk i en av Forsvarets viktigste forsyningskjeder i nord?,"Logistiker, Logistiker, Logistikkmedarbeidere",HARSTAD,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
9826b015-9f72-402d-b8f5-c12792cc3172,SAP,Har du lyst til å jobbe med hele spekteret av HR-oppgaver? Da kan du være vår nye HR-rådgiver!,"Personalkonsulent, Personalkonsulent, Personal- og karriererådgivere",SORTLAND,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
9a39a335-fc01-468a-8fda-1e85ba6a51ca,Digitalisering,"Seniorrådgiver, IT porteføljestyring","Systemanalytikere/-arkitekter, Seniorrådgiver (IT), IKT-konsulent",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
9a39a335-fc01-468a-8fda-1e85ba6a51ca,IT,"Seniorrådgiver, IT porteføljestyring","Systemanalytikere/-arkitekter, Seniorrådgiver (IT), IKT-konsulent",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
b5c23aef-f10b-4c52-8752-b983c1b0548d,SAP,Vil du lede lagerdriften som støtter Forsvarets beredskap i nord?,"Lagerleder, Lagermedarbeidere og materialforvaltere",BODØ,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
c6a0f5bf-8b45-4073-9fd2-4dd4ab89e5f9,IT,Ready to launch your cyber security career?,"Andre sivilingeniører( unntatt elektroteknologi), Prosjektingeniør, Prosjektingeniør",KOKSTAD,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
c6a0f5bf-8b45-4073-9fd2-4dd4ab89e5f9,cybersikkerhet,Ready to launch your cyber security career?,"Andre sivilingeniører( unntatt elektroteknologi), Prosjektingeniør, Prosjektingeniør",KOKSTAD,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cybersikkerhet,exact
c6a0f5bf-8b45-4073-9fd2-4dd4ab89e5f9,digitalisering,Ready to launch your cyber security career?,"Andre sivilingeniører( unntatt elektroteknologi), Prosjektingeniør, Prosjektingeniør",KOKSTAD,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
3f4b0165-2a1c-4686-8e1d-55719fd09c6e,IT,Vil du være med å utvikle teknologi som redder liv?,"Systemanalytikere/-arkitekter, Systemutvikler, Systemutvikler",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
3f4b0165-2a1c-4686-8e1d-55719fd09c6e,PHP,Vil du være med å utvikle teknologi som redder liv?,"Systemanalytikere/-arkitekter, Systemutvikler, Systemutvikler",OSLO,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,exact
2fedfb40-44c6-446a-b257-3a30e549b7a8,Database,Database administrator,"Databaseadministrator, Databaseadministrator, Databasedesignere og -administratorer",LODDEFJORD,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,database,exact
2fedfb40-44c6-446a-b257-3a30e549b7a8,IT,Database administrator,"Databaseadministrator, Databaseadministrator, Databasedesignere og -administratorer",LODDEFJORD,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
eb4b5521-7b0e-412e-b178-709df889f70b,Digitalisering,Avdelingssjef Digitalisering,"Avdelingsleder, Avdelingsleder, Andre ledere av produksjon og tjenesteyting",KJELLER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
eb4b5521-7b0e-412e-b178-709df889f70b,IT,Avdelingssjef Digitalisering,"Avdelingsleder, Avdelingsleder, Andre ledere av produksjon og tjenesteyting",KJELLER,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
8dde91fd-ef4f-43fd-805b-87238b103653,Adobe Illustrator,Medarbeider TINE Digitaltrykk,"Trykker digitaltrykk, Trykker digitaltrykk, Trykkere, Digitaltrykker",OSLO,http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326,Adobe Illustrator,exact
8dde91fd-ef4f-43fd-805b-87238b103653,Digitaltrykk,Medarbeider TINE Digitaltrykk,"Trykker digitaltrykk, Trykker digitaltrykk, Trykkere, Digitaltrykker",OSLO,http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58,digitaltrykk,exact
507c80e2-ccf9-43ae-aff8-4d22924c5c3a,Elektronikk,Kjell & Co (Amfi Vågen i Sandnes) søker selger!,"Selger, Selger, Butikkmedarbeidere",SANDNES,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
d65469b8-14b0-4399-b681-a240b70ea932,IT-sikkerhet,Vi søker deg som brenner for stabil drift og smarte IT-tjenester,"Systemadministrator, Systemadministrator, Systemadministratorer",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT-sikkerhet,exact
ba4ba0e2-f96c-48b0-9aa4-617bc5f2fe5a,Elektronikk,Kjell & Co Kvadrat i Sandnes søker selger,"Selger, Selger, Butikkmedarbeidere",SANDNES,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
668e94ce-66ae-4313-a005-025e1b9255bb,UX,Bygg neste generasjons løsninger i Innovasjon Norge,"Tjenestedesigner, Tjenestedesigner, Grafiske og multimediadesignere",OSLO,http://data.europa.eu/esco/skill/07dd856d-6141-48a7-a228-918f88494812,UX,exact
1c2f6f80-bbca-490e-9ac9-3c2bafd3d29d,Digitalisering,Medarbeider innen økonomi og administrasjon søkes,"Regnskapsmedarbeidere, Økonomimedarbeider, Kontormedarbeidere, Administrasjonsmedarbeider, kontormedarbeider",EIDE,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
280b92f9-77e7-4d33-aad4-5d0845c5b7aa,Elektronikk,Vil du utvikle deg i et sterkt fagmiljø innen signal og jernbane?,"Signalingeniør teleteknikk, Signalingeniør teleteknikk, Elektronikkingeniører",OSLO,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
280b92f9-77e7-4d33-aad4-5d0845c5b7aa,Kybernetikk,Vil du utvikle deg i et sterkt fagmiljø innen signal og jernbane?,"Signalingeniør teleteknikk, Signalingeniør teleteknikk, Elektronikkingeniører",OSLO,http://data.europa.eu/esco/skill/fc5818b4-66f9-498b-a1bc-ff651db2af68,kybernetikk,exact
8e261a6c-fe8f-4c30-85d0-db8c6e017529,Dataanalyse,Prosessingeniør - BioMar Karmøy,"Prosessingeniør, Prosessingeniør, Sivilingeniører (industri og produksjon)",AVALDSNES,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
05e99a1f-a1aa-449b-a7a8-4b1cc09f70ca,C#,Join HMH in their quest to solve tomorrow’s challenges and innovate our future!,"Elektronikkingeniører, Automasjonsingeniør, Sivilingeniører (elektronikk);, PLC programmerer, tekniker, maskinvare",KRISTIANSAND S,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,exact
05e99a1f-a1aa-449b-a7a8-4b1cc09f70ca,PLC,Join HMH in their quest to solve tomorrow’s challenges and innovate our future!,"Elektronikkingeniører, Automasjonsingeniør, Sivilingeniører (elektronikk);, PLC programmerer, tekniker, maskinvare",KRISTIANSAND S,http://data.europa.eu/esco/skill/6468e5fb-f3be-4025-87be-4b6556755c61,PLC,exact
05e99a1f-a1aa-449b-a7a8-4b1cc09f70ca,Python,Join HMH in their quest to solve tomorrow’s challenges and innovate our future!,"Elektronikkingeniører, Automasjonsingeniør, Sivilingeniører (elektronikk);, PLC programmerer, tekniker, maskinvare",KRISTIANSAND S,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
06fdda3c-8892-4be5-9e2a-be059499d849,Systemdesign,Bli en nøkkelressurs i AFRYs vekst og industrisatsning på Herøya,"Senior ingeniør automasjon, Senior ingeniør automasjon, Elektronikkingeniører, Elektronikkingeniører, Automasjonsingeniør",PORSGRUNN,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,systemdesign,exact
3ab41826-a244-4fdc-a07b-1269c1178e9f,elektronikk,Elkjøp Stavanger Sentrum søker Service Advisor,"Kundeservicekonsulent, Kundesentermedarbeidere, Butikkmedarbeidere, Kundeservicemedarbeider (salg), salgsassistent",STAVANGER,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
5d44a8eb-d9e3-4b15-ac04-67f3c86f2c45,Grafisk design,Grafisk Designer,"Grafisk designer, Grafisk designer, Grafiske og multimediadesignere",ARNATVEIT,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,grafisk design,exact
8ac9dddf-4b69-4765-b604-5b2a09d8785b,Maskinlæring,Data scientist,"Forsker datavitenskap, Forsker datavitenskap, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
8ac9dddf-4b69-4765-b604-5b2a09d8785b,Python,Data scientist,"Forsker datavitenskap, Forsker datavitenskap, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
dd1354c9-2437-47d2-833b-c07a0d72de72,PowerShell,Bli vår Microsoft 365 Fagansvarlig,"Microsoft Office 365 utvikler, Microsoft Office 365 utvikler, Programvareutviklere",HAMAR,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,PowerShell,exact
ea4cbeee-9a19-499b-8002-40f6ece6ea34,Tekniske tegninger,Poszukujemy doswiadczonych ciesli konstrukcyjnych.,"Tømrer, Tømrer, Tømrere og snekkere",TRONDHEIM,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact
83e68f67-24e3-4a93-b11d-aad3aa631ac8,Elektronikk,Landbruksmekaniker/servicetekniker -- Norges kanskje viktigste yrke,"Landbruksmaskinmekaniker, Anleggsmaskin- og industrimekanikere, Andre ingeniører, Servicetekniker, servicetekniker, ettersalg",JAREN,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
ad98840e-11de-4132-ad5e-94e52703eabe,Elektronikk,Elkjøp Stavanger Sentrum søker Senior Service Advisor,"Kundeservicekonsulent, Kundeservicekonsulent, Kundesentermedarbeidere",STAVANGER,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
461afd5c-bc96-4461-9d1b-cc2da5f01bdf,Digitalisering,Seniorrådgiver -  Digital organisasjonsutvikling og informasjonssikkerhet,"IT-sikkerhetsrådgiver, Sikkerhetsanalytikere mv., Sikkerhetsanalytikere mv., Seniorrådgiver informasjonssikkerhet, Organisasjonsrådgivere mv., Organisasjonsrådgiver, Organisasjonsrådgivere mv., Organisasjonsrådgivere mv., Organisasjonsrådgiver IKT",BODØ,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
461afd5c-bc96-4461-9d1b-cc2da5f01bdf,Informasjonssikkerhet,Seniorrådgiver -  Digital organisasjonsutvikling og informasjonssikkerhet,"IT-sikkerhetsrådgiver, Sikkerhetsanalytikere mv., Sikkerhetsanalytikere mv., Seniorrådgiver informasjonssikkerhet, Organisasjonsrådgivere mv., Organisasjonsrådgiver, Organisasjonsrådgivere mv., Organisasjonsrådgivere mv., Organisasjonsrådgiver IKT",BODØ,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
3910c7b3-e714-4c4d-aa0c-f2a8700eccd5,IT,Er du prosjektcontroller og vil bidra til god økonomistyring i politiet?,"Prosjektcontroller, Prosjektcontroller, Revisorer og regnskapsrådgivere",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
3f1dec34-ebfe-4d71-9db6-b444be4a1c86,IT,"Fremtidens folkeregister – et hjem for oss, et hjem for deg? ","IKT Løsningsarkitekt, IKT Løsningsarkitekt, Programvareutviklere",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
549e7529-485e-4050-8ad8-b090e2f9d4e6,SAP,"Bli med og sikre kvaliteten på Norges  avanserte stridskjøretøy

","Overingeniør teknisk drift, Overingeniør teknisk drift, Sivilingeniører (maskin- og marinteknikk)",KOLSÅS,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
5970c1bc-90e1-433b-a3e8-dcbc93a232f4,Dataanalyse,"1181 Senioringeniør ved FG Dyphavsfisk, hai og skalldyr","Senioringeniør, Senioringeniør, Andre ingeniører",TROMSØ,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
5970c1bc-90e1-433b-a3e8-dcbc93a232f4,R,"1181 Senioringeniør ved FG Dyphavsfisk, hai og skalldyr","Senioringeniør, Senioringeniør, Andre ingeniører",TROMSØ,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,R,exact
605c008f-a1af-4135-8c17-944ed28fdae5,IT,Vil du bidra i utvikling av internkontroll i politiet?,"Jurister og advokater, Jurist, Rådgivere/forskere, samfunnsøkonomi, Økonom, Revisorer, regnskapsrådgivere, Revisor, Systemanalytikere/-arkitekter, IT-revisor (risikokontroll), IT-kontrollør",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
88c6930e-01dd-4299-8514-7da76e03d0ad,Digitalisering,Vi søker rådgiver innen  dokumentforvaltning,"Arkivarer og kuratorer, Dokumentforvalter, Bibliotekarer og andre informasjonsarbeidere, Rådgiver Dokumentasjon, Høyere saksbehandlere i offentlig og privat virksomhet, Rådgiver (offentlig administrasjon), Høyere saksbehandlere i offentlig og privat virksomhet",STEINKJER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
8fbec83b-7de7-4004-8ffe-91025a0dcbca,Dataanalyse,Nysgjerrig på verdensrommet? Bli med på utviklingen av Forsvarets romoperasjoner,"Høyere saksbehandlere i offentlig og privat virksomhet, Etterretningsanalytiker (kriminelle handlinger)",OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
aeb1ca8d-debf-44cd-9102-713af1bcc8c0,Hjelpemidler,"Sosial, humørfylt jente på 17 år søker BPA-assistenter i skole / hjemme.","Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA), Hjemmehjelper",RANHEIM,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
be4504b8-28b3-4102-af2e-07babdf3c1d9,Digitalisering,Seksjonsleiar - senter for kliniske fagsystem,"Ledere av helsetjenester, Avdelingsleder innen helsetjenester, Ledere av helsetjenester, Ledere av helsetjenester, Avdelingsleder ved sykehus",FØRDE,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
d1d51497-dd3e-4f08-9190-2bd977038d9e,Hjelpemidler,Er du glad i barn og ønsker du en meningsfull jobb? Jeg er en jente på 8 år som søker etter deg!,"Helsefagarbeider, Helsefagarbeidere, Hjemmehjelper, BPA Personlig assistent, Vernepleiere, Vernepleier, Sykepleiere, Sykepleier, Barnehage- og skolefritidsassistenter mv., Barne- og ungdomsarbeider, ungdomskonsulent",OS,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
d7c066e4-9651-40e7-805c-a1c1732c6d7b,Hjelpemidler,"Ergoterapeut, 100% fast stilling","Ergoterapeut, Ergoterapeut, Ergoterapeuter",HAUGESUND,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
ddbea419-ddcb-42fd-889a-0168961cea68,IT-sikkerhet,Vil du lede og videreutvikle sikkerhets- og beredskapsarbeidet i ett av Norges største IT-miljøer? ,"Sikkerhetsrådgiver (helse, miljø og driftssikkerhet), Sikkerhetsrådgiver (helse, miljø og driftssikkerhet), Andre ingeniører",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT-sikkerhet,exact
