city,skill,job_count,city_total_skill_mentions,city_total_jobs,skill_share,job_share
LYSAKER,Investering,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Juridisk kompetanse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kabelsystemer,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kantine,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kapitalforvaltning,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kasse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Klagebehandling,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Klinisk støtte,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kommunikasjonssystem,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Konseptutvikling,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Konsulent,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kontor,9,336,34,0.026785714285714284,0.2647058823529412
LYSAKER,Kreativ leder,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kredittbehandling,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kredittvurdering,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kubernetes,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kundebehandler,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Kundebehandling,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Kundeoppfølging,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kundesenter,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Kundeservice,4,336,34,0.011904761904761904,0.11764705882352941
LYSAKER,Kundeservicekonsulent,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kundeservicemedarbeider,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kundesupport,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kvalitetssikring,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Kvantitativ analyse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Kybernetikk,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,LCA-analyse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Ledelse,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Leder,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Markedsføring,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Medisinsk-teknisk utstyr,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Mekatronikk,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Militær,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Militærteknologi,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Motoroppgjør,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Næringskunder,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Offentlig tjenestepensjon,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Offshore,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Olje og gass,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Operasjon,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Oppsøkende salg,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Pensjon,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Pensjonsrådgiver,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Personmarked,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Portefølje,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Power BI,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Pris,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prisstrategi,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Produktansvarlig,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Produktleder,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Produktspesialist,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Produktutvikling,4,336,34,0.011904761904761904,0.11764705882352941
LYSAKER,Programmerer,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prosessdesign,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prosessforbedring,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prosjekt,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prosjektering,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Prosjektingeniør,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Prosjektledelse,8,336,34,0.023809523809523808,0.23529411764705882
LYSAKER,Prosjektleder,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Prosjektstyring,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Python,5,336,34,0.01488095238095238,0.14705882352941177
LYSAKER,R,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,React,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Regnskap,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Resultatansvar,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Revenue analyst,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Revisjon,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Risikoanalyse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Risikostyring,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Rådgivende ingeniør,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Rådgiver,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Rådgivning,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,SMB,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,SQL,4,336,34,0.011904761904761904,0.11764705882352941
LYSAKER,Saksbehandler,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Saksbehandling,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Salesforce,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Salg,5,336,34,0.01488095238095238,0.14705882352941177
LYSAKER,Salgskonsulent,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Scrum,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Selvstendig arbeid,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Senior designer,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Senioringeniør,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Service,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Servicemontør,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Serviceoppdrag,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Sikkerhet,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Skadeforsikring,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Skadeoppgjør,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Skaderådgiver,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Snowflake,2,336,34,0.005952380952380952,0.058823529411764705
LYSAKER,Strategi,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Struktur,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Strukturingeniør,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Subsea,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Sykehus,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Systemleveranse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Systemutvikling,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Tableau,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teamledelse,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Teknisk rådgivning,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk salg,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk sikkerhet,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk støtte,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk support,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk tegning,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknisk utdanning,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Teknologi,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Telefon,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Terraform,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Testing,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Tjenestedesign,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Topside,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Umbilical,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Underwriter,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Uteområder,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Utvikler,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,VVS,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,VVS-anlegg,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Vaktsentral,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Vannkraft,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Varepåfyller,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Visuell identitet,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,cybersikkerhet,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,dataanalyse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,dbt,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,digitalisering,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,industri,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,infrastruktur,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,ledelse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,produksjon,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,programmering,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,skyarkitekt,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Økonomi,3,336,34,0.008928571428571428,0.08823529411764706
LYSAKER,Økonomisk kompetanse,1,336,34,0.002976190476190476,0.029411764705882353
LYSAKER,Økonomisystem,1,336,34,0.002976190476190476,0.029411764705882353
LÆRDAL,Administrasjon,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Analyseutstyr,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Anleggsleir,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Bioingeniør,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Bokføring,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Fagbioingeniør,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Fakturering,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Frokostkokk,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kantine,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kjøkkensjef,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Klinisk kjemi,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kokk,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kommunal økonomi,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kontor,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Kvalitetssystem,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Laboratoriearbeid,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Laboratorium,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Lønn,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Medisinsk biokjemi,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Offentlig sektor,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Regnskap,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Renhold,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Renholder,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Sjukehus,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Storkjøkken,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Teamarbeid,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Økonomi,1,28,3,0.03571428571428571,0.3333333333333333
LÆRDAL,Økonomikonsulent,1,28,3,0.03571428571428571,0.3333333333333333
LØDINGEN,Administrasjon,1,38,4,0.02631578947368421,0.25
LØDINGEN,Barne- og ungdomsarbeider,1,38,4,0.02631578947368421,0.25
LØDINGEN,Barnearbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Bolig,1,38,4,0.02631578947368421,0.25
LØDINGEN,Brukermedvirkning,1,38,4,0.02631578947368421,0.25
LØDINGEN,Brukerstøtte,1,38,4,0.02631578947368421,0.25
LØDINGEN,Butikk,1,38,4,0.02631578947368421,0.25
LØDINGEN,Butikkarbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Butikkmedarbeider,1,38,4,0.02631578947368421,0.25
LØDINGEN,Dagligvare,1,38,4,0.02631578947368421,0.25
LØDINGEN,Ekspedering,1,38,4,0.02631578947368421,0.25
LØDINGEN,Flerkulturelt arbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Habilitering,2,38,4,0.05263157894736842,0.5
LØDINGEN,Helgejobb,1,38,4,0.02631578947368421,0.25
LØDINGEN,Helsefagarbeider,2,38,4,0.05263157894736842,0.5
LØDINGEN,Kasse,1,38,4,0.02631578947368421,0.25
LØDINGEN,Kommunal omsorg,1,38,4,0.02631578947368421,0.25
LØDINGEN,Kundebehandling,1,38,4,0.02631578947368421,0.25
LØDINGEN,Kundeservice,1,38,4,0.02631578947368421,0.25
LØDINGEN,Miljøarbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Miljøarbeider,2,38,4,0.05263157894736842,0.5
LØDINGEN,Miljøtjeneste,2,38,4,0.05263157894736842,0.5
LØDINGEN,Mottak,1,38,4,0.02631578947368421,0.25
LØDINGEN,Omsorg,2,38,4,0.05263157894736842,0.5
LØDINGEN,Omsorgsarbeider,1,38,4,0.02631578947368421,0.25
LØDINGEN,Pleie,1,38,4,0.02631578947368421,0.25
LØDINGEN,Rollemodell,1,38,4,0.02631578947368421,0.25
LØDINGEN,Sosialfaglig arbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Sosialkonsulent,1,38,4,0.02631578947368421,0.25
LØDINGEN,Stell,1,38,4,0.02631578947368421,0.25
LØDINGEN,Tverrfaglig samarbeid,1,38,4,0.02631578947368421,0.25
LØDINGEN,Varepåfylling,1,38,4,0.02631578947368421,0.25
LØDINGEN,Veiledning,1,38,4,0.02631578947368421,0.25
LØKEN,Ansvar,1,9,1,0.1111111111111111,1.0
LØKEN,Butikk,1,9,1,0.1111111111111111,1.0
LØKEN,Butikkmedarbeider,1,9,1,0.1111111111111111,1.0
LØKEN,Dagligvare,1,9,1,0.1111111111111111,1.0
LØKEN,Kasse,1,9,1,0.1111111111111111,1.0
LØKEN,Kundeservice,1,9,1,0.1111111111111111,1.0
LØKEN,Låseansvarlig,1,9,1,0.1111111111111111,1.0
LØKEN,Salgsmedarbeider,1,9,1,0.1111111111111111,1.0
LØKEN,Varepåfylling,1,9,1,0.1111111111111111,1.0
LØKKEN VERK,Barn,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Barnehage,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Barnehagelærer,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Byggvedlikehold,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Drift,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Fagbrev,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Industri,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Jernbane,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Ledelse,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Lederstilling,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Mekaniker,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Museumsarbeid,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Omsorg,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Pedagogikk,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Pedagogisk leder,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Relasjonskompetanse,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Vedlikeholdsarbeider,1,18,2,0.05555555555555555,0.5
LØKKEN VERK,Verksted,1,18,2,0.05555555555555555,0.5
LØRENSKOG,AGV-fører,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Administrasjon,5,829,87,0.006031363088057901,0.05747126436781609
LØRENSKOG,Akademi,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Akkreditering,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Aktivitetsassistent,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Akutteam,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Akuttenhet,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Akuttilbud,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Akuttmedisin,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Akuttmottak,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Akuttpost,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Akuttpsykiatri,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Ambulanse,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Ambulant team,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Analysearbeid,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Analysering,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Anestesi,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Ansvar,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Ansvarsvakt,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Apotek,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Applikasjonskonsulent,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Arkiv,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Armering,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Assistent,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Atferdsutfordringer,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Automasjon,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Autorisasjon,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Avdelingskoordinator,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,BPA,5,829,87,0.006031363088057901,0.05747126436781609
LØRENSKOG,Bakvakt,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barn,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Barn og unge,4,829,87,0.0048250904704463205,0.04597701149425287
LØRENSKOG,Barne- og ungdomspsykiatri,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barneavdeling,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barnehage,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Barnepleie,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barneskole,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barnesykepleie,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barnevern,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Barnevernkonsulent,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barnevernskonsulent,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Barnevernspedagog,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Behandling,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Bestilling,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Betong,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Betongarbeider,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Bilbransje,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Bildediagnostikk,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Bilmekaniker,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Bilsjåfør,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Biobank,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Bioingeniør,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Blodprøvetaking,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Bolig,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Boligfremskaffelse,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Boligkonsulent,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Boligsosialt arbeid,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Boveileder,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Brille,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Brukerstyrt personlig assistent,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Brukerstøtte,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Bud,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Burger,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Butikk,7,829,87,0.008443908323281062,0.08045977011494253
LØRENSKOG,Butikkleder,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Butikkmedarbeider,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Butikkselger,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Butikksjef,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Bygg og anlegg,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,CRM,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,CT,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Chat,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Cloud,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Content Creator,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,DIPS,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Dataanalyse,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Datakunnskaper,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Detaljhandel,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,DevOps,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Diagnostikk,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Digital forvaltning,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Digital markedsføring,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Digitalisering,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Distribusjon,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Dokumentasjon,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Dokumentasjonsforvaltning,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Dokumenthåndtering,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Drift,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Driftsoppgaver,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Døgnavdeling,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,E-post,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,ERP,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Ekspedisjon,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Eldreomsorg,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Elektro,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Endokrinologi,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Enhetsleder,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Ergoterapeut,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Excel,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Fagarbeider,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Fagbrev,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Faglig veileder,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Familiearbeid,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Fellestjenester,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Foreldreveiledning,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Forretningsprosesser,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forskaling,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forskalingssnekker,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forskning,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Forskningsadministrasjon,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forskningskoordinator,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forskningsprosjekter,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Forsyningsportør,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,GAT,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,GIS,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Gastromedisin,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Geodata,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Geomatikk,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Gjesteservice,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Google Cloud,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Group Controller,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Gruppeleder,2,829,87,0.0024125452352231603,0.022988505747126436
LØRENSKOG,Gynekologi,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,HMS,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Helse,13,829,87,0.015681544028950542,0.14942528735632185
LØRENSKOG,Helseadministrasjon,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Helsefag,5,829,87,0.006031363088057901,0.05747126436781609
LØRENSKOG,Helsefagarbeider,3,829,87,0.0036188178528347406,0.034482758620689655
LØRENSKOG,Helseledelse,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Helsepersonell,1,829,87,0.0012062726176115801,0.011494252873563218
LØRENSKOG,Helsesekretær,2,829,87,0.0024125452352231603,0.022988505747126436
