conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b8316819-feca-403d-902f-a86562fd91e9,analysere transportbedriftsnettverk,released,skill/competence,cross-sector,,Analysere ulike transportbedriftsnettverk for å tilrettelegge for en mest mulig effektiv transport. Analysere nettverkene som har som mål å oppnå lavest mulig kostnader og høyest mulig effektivitet.,http://data.europa.eu/esco/skill/5da3c765-10a3-49eb-934c-ec401ceb1a34 | http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analysere forretningsplaner | analysere forretningsprosesser | analyse og evaluering av informasjon og data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b970e437-2f8b-42e3-ae49-6718a0cca44f,vanngjenbruk,released,knowledge,cross-sector,,Prinsipper for vanngjenbruksprosesser i komplekse sirkulasjonssystemer.,http://data.europa.eu/esco/isced-f/0732,bygg og anlegg
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b9931096-a9b9-4db4-b210-6fcada68c2ff,koordinere forsendelser av avfallsmaterialer,released,skill/competence,occupation-specific,,"Organisere transport av farlig eller ikke-farlig avfall fra en kunde til et anlegg for behandling, lagring eller deponering av avfall, og sørge for at alle prosedyrer er i samsvar med miljøregelverket.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,bidra til å minske de negative følgene av forbruk | planlegge drift og produksjonsprosesser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b9f67432-0057-4247-aa84-469f8c53b39d,avfalls- og skrapprodukter,released,knowledge,sector-specific,,"Det tilbys avfalls- og skrapprodukter, deres funksjoner, egenskaper samt krav i lover og forskrifter.",http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd | http://data.europa.eu/esco/isced-f/1021,"produktforståelse | vann, avløp og renhold"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07,vurdere ventilasjonssystemers energiforbruk,released,skill/competence,sector-specific,gjøre energiberegning av ventilasjonssystemer,"Beregne og evaluere det totale energiforbruket til ventilasjonssystemet vedrørende elektrisk strømforbruk, varmetap i systemet og bygningen, på en årlig basis, for å velge et passende konsept.
	",http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,foreta kalkulasjoner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595,typegodkjenning av kjøretøyer,released,knowledge,sector-specific,godkjenningssystem for hele kjøretøyer | EU-typegodkjenning,"Prosessen for å sertifisere at et kjøretøy eller dets systemer og komponenter oppfyller kravene angitt av gjeldende miljømessige, administrative og tekniske standarder og forskrifter.
	",http://data.europa.eu/esco/isced-f/1041,transporttjenester
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7,administrere antallet besøkende i vernede naturområder,released,skill/competence,sector-specific,,"Styre strømmen av besøkende i vernede naturområder for å minimere de besøkendes langsiktige innvirkning og for å sikre bevaring av lokal flora og fauna, i tråd med miljøforskrifter.
	",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,overvåke driftsaktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bb859329-0cd8-45c0-a09f-48b6dcd9fc1a,beskytte trær,released,skill/competence,sector-specific,,Bevare trær og ta hensyn til helsen og tilstanden til trær og planter for bevaring av området. Dette omfatter hugging og beskjæring av trær ved å anvende kunnskap om treets biologi.,http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,bevare skog | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bbfb0e36-807c-492f-bed2-267224ba7bc7,utføre forskning på forebygging av matavfall,released,skill/competence,cross-sector,utføre undersøkelser for å redusere matsvinn | analysere data om forebygging av matsvinn og komparativ reduksjon av matkostnader,"Undersøke og evaluere metoder, utstyr og kostnader for å redusere og håndtere matavfall. Overvåke registrerte måledata og identifisere områder for forbedring i forbindelse med forebygging av matavfall.
	",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,utføre akademiske undersøkelser eller markedsundersøkelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc70f963-c1c0-49a5-b940-3e28e163db45,planlegge tiltak for å beskytte kulturarv,released,skill/competence,sector-specific,,"Utforme beskyttelsesplaner for uventede katastrofer for å redusere innvirkningen på kulturarv som bygninger, konstruksjoner eller landskap.
	",http://data.europa.eu/esco/skill/164510d1-1216-4dc0-b9d1-a7f6af19e469,utvikle beredskaps- og responsplaner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc97c755-2174-4d02-adaf-21b8b1863742,håndtere miljøaspekter ved transport på innlands vannveier,released,skill/competence,sector-specific,vurdere miljøelementene ved transport på innlands vannveier | ta miljøhensyn ved transport langs innlandsvannveier | håndtere miljøaspekter ved å navigere på innlands vannveier | forstå økologiske aspekter ved transport langs indre vannveier | ta hensyn til miljøaspekter ved transport langs indre vannveier | vurdere miljøpåvirkningen ved å navigere indre vannveier | håndtere den økologiske påvirkningen fra transport langs indre vannveier | håndtere den økologiske effekten av transport langs indre vannveier | ta opp miljøhensyn ved innlandsvannstransport | håndtere miljøaspekter ved navigering i indre vannveier | reflektere over økologiske hensyn ved transport langs innlandsvannveier,Vurdere økologiske aspekter ved driften av skip for å bruke fartøy på en effektiv og miljøvennlig måte. Forstå miljøaspektene ved fart på innlandsvannveier.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bce60ecd-ceee-4dbd-b619-70c9789ec634,teste tetthet og trykk i kjølekretser,released,skill/competence,occupation-specific,utføre nitrogentrykktest | kjøre kjøletrykktest | utføre vakuumtest,"Utføre systemtrykktester på kjøleutstyr, klimaanlegg eller varmepumper ved hjelp av trykkforsynt gass og vakuumpumpe for å kontrollere tettheten til kjølekretsen og dets deler.
	",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installere og reparere elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01,koordinere innsats i miljøtiltak,released,skill/competence,cross-sector,,"Organisere og integrere selskapets innsats for miljøet, herunder bekjempelse av forurensning, resirkulering, avfallshåndtering, miljøhelse, naturvern og fornybar energi.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,bidra til å minske de negative følgene av forbruk | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be973dc1-6aa9-4aed-954c-644affe78639,bruke isolasjonsbånd,released,skill/competence,cross-sector,,Anvende isolasjonsbånd for å hindre luftutveksling mellom utendørs- og innendørsområder.,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,installere isolasjonsmateriale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bed97655-cb0c-4f05-bfd7-9a79d058619d,dyre- og plantelivprosjekter,released,knowledge,sector-specific,,"Dyreliv og dyrekonservering, som har som mål å beskytte og bevare økosystemer og habitater for et vidt spekter av dyr truet av urbanisering.",http://data.europa.eu/esco/isced-f/0522,naturlig miljø og vilt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bf056c12-eaba-4f00-b5a9-c4add7f841f3,landskapsbehandlingsmaterialer,released,knowledge,sector-specific,,"Informasjonsfelt som skiller mellom enkelte nødvendige materialer, f.eks. tre og trefliser, sement, småstein og jord til bruk i forbindelse med landskapsarkitektur.",http://data.europa.eu/esco/isced-f/0812,hagebruk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bf4779c9-ce55-4110-a996-a7014ca3f1f9,grønn bilteknologi,released,knowledge,sector-specific,rene transportteknologier | bærekraftige mobilitetsløsninger,"Teknologier som tillater utvikling av bærekraftig praksis innen bilindustrien. De er fokusert på å redusere de negative effektene av denne industrien på miljøet som luftforurensning eller bruk av ikke-fornybare kilder, og på å bruke grønne metoder i design og produksjon av bilprodukter.
	",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bf9a2403-850d-4dd3-b266-edaabebc8ab0,evaluere integrert design av bygninger,released,skill/competence,sector-specific,analysere integrert design,"Vurdere designforslag mot visse målsetninger for å se hvilke som er mest vellykkede. Anvende, kombinere og evaluere avanserte metoder for analyse av samspillet mellom energisystemer, arkitekturkonsepter, bygningsdesign, bygningsbruk, utendørsklima og HVAC-systemer.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analyse og evaluering av informasjon og data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bfa5427c-83ec-404f-8465-dd49b42fde8e,rengjøring av gjenbrukbar emballasje,released,knowledge,sector-specific,,Metoder for rengjøring og desinfisering av gjenbruksemballasje for å hindre eller fjerne avleiringer av organisk eller uorganisk emballasje.,http://data.europa.eu/esco/isced-f/1021,"vann, avløp og renhold"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0133edf-845a-47bf-968b-bd4a5bd03bbf,bruke akvakulturoppvarmingsutstyr,released,skill/competence,sector-specific,,"Betjene vannoppvarmings- og pumpeutstyr etter behov, som elektriske varmeanlegg, varmevekslingspumper, varmepumper og solpumper.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,betjene utstyr for energiproduksjon eller -distribusjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0ccbd15-36f3-4515-ae0b-b4062d225ee2,overholde retningslinjer vedrørende forbudte materialer,released,skill/competence,sector-specific,,"Overholde regler om forbud mot tungmetaller i loddemateriale, flammehemmende midler i plast og ftalatmyknere i plast og ledningsnettsisolasjon under EUs RoHS- og WEEE-direktiv og Kinas RoHS-lovgivning.",http://data.europa.eu/esco/skill/35dc2a23-cdc3-4291-930f-927ba2911949,sikre at lover og regler blir fulgt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c1de3963-05eb-4e45-8496-58156a345fb1,regulere energibehov,released,skill/competence,sector-specific,,Besørge en midlertidig stans i systemer for produksjon av elektrisk kraft ved endrede energibehov. Målet er å begrense forstyrrelser i kraftforsyningen til kundene mens et problem identifiseres og behandles.,http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,betjene utstyr for energiproduksjon eller -distribusjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057,velge bærekraftige teknologier innen design,released,skill/competence,sector-specific,velge bærekraftig teknologi i design av nær nullutslipp-bygg,"Skape et helhetlig design der passive tiltak utfylles av aktive teknologier på en fornuftig måte.
	",http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521,gi råd om produkter og tjenester | gi råd om konstruksjonsmaterialer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c291df22-0d6b-4cea-8feb-11c350a33081,overvåke strålingsnivåer,released,skill/competence,cross-sector,,"Bruke utstyr og teknikker for måling og testing for å identifisere nivået av stråling eller radioaktive stoffer for å kontrollere eksponering og redusere helse-, sikkerhets- og miljørisikoer.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,overvåke miljøforhold | følge sikkerhetsforholdsregler innen arbeidspraksis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c29fed5c-f03b-4389-b110-29b6db00cd01,kasting av ikke-matbasert avfall i næringsmiddelindustrien,released,skill/competence,sector-specific,,"Avhende, på miljøgodkjente måter, avfall som ikke er mat, i næringsmiddelindustrien.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3108ed8-de97-41fc-9ff7-8c028e662734,bioteknologi innen akvakultur,released,knowledge,cross-sector,,Bioteknologi og polymerasekjedereaksjoner for undersøkelser av bærekraftige produksjonsmetoder i akvakultur.,http://data.europa.eu/esco/skill/61bef658-d7f9-4759-b1b0-0f9cb3bc581a | http://data.europa.eu/esco/isced-f/0831,bioteknologi | fiskeri
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c33877c2-be85-458b-ab59-327c1c6a3507,reparere ventilasjonsutstyr,released,skill/competence,cross-sector,,"Inspisere ventilasjonssystemet for å påvise skader, rengjøre luftrør, erstatte varmefiltre og planlegge ytterligere vedlikehold eller reparasjoner.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installere utstyr for oppvarming, ventilasjon og luftkondisjonering"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c36dc79e-3414-4283-a85d-f664a523837f,lære offentligheten om dyre- og planteliv,released,skill/competence,cross-sector,,"Snakke med grupper av voksne og barn for å lære dem hvordan de kan nyte skogen, uten at det skader skogen eller dem selv. Snakke på skoler eller med spesielle ungdomsgrupper om ønskelig.  Utvikle og håndtere programmer knyttet til vern av natur.",http://data.europa.eu/esco/skill/335be43a-3267-400e-b5cb-c9e234dc7544,undervise i akademiske eller yrkesrettede fag
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3ac5c4c-b4b9-4842-b871-43e12cfc0442,grønn byggeskikk,released,knowledge,sector-specific,bærekraftige byggemetoder | nZEB | solskorstein,"Praksisen som er involvert i utforming og opprettelse av bygningskonstruksjoner på en miljømessig ansvarlig, kostnadseffektiv og ressurseffektiv måte. Grønn byggepraksis som bruk av miljøvennlige byggematerialer utfyller klassisk byggeskikk som søker en bærekraftig og en livssyklus med høytytende bygninger.
	",http://data.europa.eu/esco/isced-f/0732,bygg og anlegg
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3bb5700-a94d-407a-8cd0-147727378f25,konsekvenser knyttet til storbyforurensning,released,knowledge,sector-specific,implikasjoner knyttet til urban forurensning,"Innsamling av forurensende stoffer som skapes av byer og dets virkninger på luft, vann og jord i hele miljøet.",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4867766-50f8-489e-98d7-262da5589c0a,solenergiprodukter,released,knowledge,cross-sector,fotovoltaiske produkter | solcelleprodukter | solenergi-enheter,"Variasjonene og nøkkelfunksjonene til solenergiprodukter som solcellepaneler, solvarmere eller solcelledrevne ladere. Videre kunnskap om deres funksjonalitet, komponenter og juridiske krav.
	",http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913 | http://data.europa.eu/esco/isced-f/0713,fornybare energiteknologier | elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4b03a17-a93e-4a8e-9846-4c4d469d4001,agroøkologi,released,knowledge,sector-specific,,"Studien og anvendelsen av økologiske og agronomiske konsepter og prinsipper for landbruksproduksjonssystemer.
	",http://data.europa.eu/esco/skill/a8429098-ddac-481b-91e7-688d021c092e | http://data.europa.eu/esco/isced-f/0811,økologi | dyrking av nyttevekster og dyreoppdrett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586,beskytte miljøet mot påvirkningen fra digitale teknologier,released,skill/competence,occupation-specific,,Være oppmerksom på miljøvirkningene av digital teknologi og bruken av den.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,vurdere miljøvirkningen av personlig atferd | IKT-sikkerhet | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4e9f0d0-bbdd-42d7-83a5-2c131f6d67c2,utvikle energiretningslinjer,released,skill/competence,sector-specific,,Utvikle og opprettholde en organisasjons strategi med hensyn til sin energiytelse.,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,utarbeide politiske retningslinjer og lovbestemmelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4f97536-866b-4a4f-b91d-da07809ef2d8,utføre forhåndsvurdering av hydrogen,released,skill/competence,sector-specific,vurdere gjennomførbarhet av hydrogen | vurdere bruk av hydrogen | utføre forskning på hydrogen | forske på hydrogen | undersøke hydrogenimplementering,"Utføre evaluering og vurdering av bruken av hydrogen som et alternativt drivstoff. Sammenligne kostnader, teknologier og tilgjengelige kilder for produksjon, transport og lagring av hydrogen. Ta hensyn til miljøpåvirkningen for å støtte beslutningsprosessen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,gjennomføre mulighetsstudie | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5320743-60f2-40dc-bc13-337cc3834892,studere grunnvann,released,skill/competence,sector-specific,,"Forberede og gjennomføre feltundersøkelser for å fastslå kvaliteten på grunnvannet. Analysere og tolke kart, modeller og geografiske data. Lage et bilde av et områdes grunnvann og jordforurensning. Sende rapporter om utfordringer med grunnvannet ved deponier, for eksempel forurensning av området som følge av kullforbrenningsprodukter.",http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512 | http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,utføre vannanalyse | vurdere landområde eller eiendom
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c565e722-0e14-4f57-99ff-267dd9ea2510,samarbeide om internasjonale energiprosjekter,released,skill/competence,sector-specific,,"Gi sakkunnskap om energisparing og energieffektivitet ved realisering av internasjonale prosjekter, også prosjekter innen utviklingssamarbeid.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,gi råd om miljøspørsmål
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c582dd36-a83d-4d61-b87a-364b84950a3f,installere resirkuleringsbeholdere,released,skill/competence,sector-specific,,"Sørge for montering av beholdere for resirkulering av avfall, for eksempel papp, glassflasker og klær, på egnede steder.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5afeb33-4291-44c9-a89a-373185d0bfef,"studere forholdet mellom bygninger, mennesker og miljø",released,skill/competence,occupation-specific,"forstå samspillet mellom bygninger, mennesker og miljø | se på grensesnittet mellom bygninger, mennesker og miljø | analysere forholdet mellom bygninger, mennesker og miljø","Forstå sammenhengene og samspillet mellom mennesker, bygninger og miljø for å tilpasse arkitektvirksomhet og behov for menneskelige behov.",http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,"gjennomføring av studier, undersøkelser og eksamener"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35,biogassenergi,released,knowledge,sector-specific,biogasssystemer | produksjon av biogassenergi,"Energiproduksjon for oppvarming og varmt tappevann ved hjelp av biogass (biogassen genereres utenfor stedet) og dens bidrag til energiytelse.
	",http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913 | http://data.europa.eu/esco/isced-f/0713,fornybare energiteknologier | elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c71e5209-dfb8-456d-a1ad-5ac657a92812,bruke agronomisk modellering,released,skill/competence,sector-specific,bygge agronomiske modeller | bruke avlingsmodellering,"Bygge og ta i bruk fysiske og matematiske formler for å studere bønders gjødsling, administrere vanningsplanlegging, definere avlsmål, støtte dyrkingsvalg i et gitt miljø og evaluere miljøytelsen til avlingsproduksjoner.
	",http://data.europa.eu/esco/skill/47b0d855-ea3c-45e9-8dcf-0e12e62261c4 | http://data.europa.eu/esco/skill/38d49d88-9069-467b-b29e-3cae739bdd4d,beregning og estimering | lage prediktive modeller
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c76ea1b8-25a3-4084-a684-dcf10b7c880c,økopedagogikk,released,knowledge,sector-specific,økologisk pedagogikk | økologisk utdanning | miljøpedagogikk | økologisk opplæring,"En pedagogisk tilnærming som fremmer miljøbevissthet ved å integrere økologiske og bærekraftige prinsipper i undervisningen. Det tar sikte på å øke samfunnsansvaret og avslutte sosio-miljømessige urettferdigheter.
	",http://data.europa.eu/esco/isced-f/0111,pedagogikk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8195036-dab3-4d87-b83b-395a59b18a42,treffe beslutninger vedrørende skogbruksforvaltning,released,skill/competence,sector-specific,,"Avgjøre spørsmål om ulike aspekter vedrørende forvaltning av naturressurser, for eksempel skoger og skogmark.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed,ta avgjørelser | ta beslutninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8b34758-5954-4388-b475-a4e57b3906ac,inkubasjonsteknologi for grøntvann,released,knowledge,occupation-specific,,Den grønne vanninkubasjonsteknologien som brukes under akvakultur.,http://data.europa.eu/esco/isced-f/0831,fiskeri
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8b4b02c-d9ce-4e24-ab43-5dd52c6dff48,gi råd om reduksjon av karbonutslipp,released,skill/competence,cross-sector,gi råd om reduksjon av karbonavtrykk | råd om reduksjon av CO2-utslipp | gi råd om reduksjon av karbonfotavtrykk | råd om reduksjon av karbonutslipp,"Gi selskaper råd om å redusere industriens karbonutslipp, identifisere insentiver og holde dem oppdatert på forskrifter og retningslinjer for karbonutslipp, samt med innovative reduksjonsmetoder.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,gi råd om miljøspørsmål
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9b97523-d520-4494-aa60-e3bc9ef0d8a4,male avfallsplast,released,skill/competence,sector-specific,,Male opp avfallsplast til pulver for gjenbruk.,http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09,"betjene skjære-, slipe- og pussemaskiner"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9bb544b-99a1-4335-bcea-23f84b01095a,utvikle forvaltningstiltak for ikke-farlig avfall,released,skill/competence,cross-sector,,"Utvikle strategier som tar sikte på å øke effektiviteten med hvilken et anlegg behandler, transporter og avhender ikke-farlig avfall, for eksempel emballasje, tekstiler, skrap, rester og papir.",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67 | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,utvikling av mål og strategier | utvikle strategi for å løse problemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9eea75d-918e-4733-bf1d-86ecd7a04946,utføre studier og feltundersøkelse,released,skill/competence,occupation-specific,,Planlegge og utfører studier og feltundersøkelser etter behov. Inspisere landskap ved hjelp av etablerte teknikker og prosedyrer.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,utføre akademiske undersøkelser eller markedsundersøkelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca4ae285-244f-4321-83d6-b109bd1693bc,følge gjenvinningsplaner for avfallsinnsamling,released,skill/competence,cross-sector,,"Følge og iverksette avfallsinnsamlingsplaner som deles ut av organisasjonene som samler inn og behandler avfallet for gjenvinning, for å øke effektiviteten og tjenestenivået.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cb21f7c2-6bf6-46b5-a638-ad494e95ffbf,anvende miljøtiltak for veitransport,released,skill/competence,occupation-specific,,Anvende Europakommisjonens strategier for å redusere utslipp av CO²; håndheve miljøtiltak for å sikre at reduksjonsmålene for utslipp av CO² blir oppfylt.,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,implementere miljøverntiltak | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2,designe klimaskjermsystemer for bygninger,released,skill/competence,sector-specific,utforme klimaskjermsystemer for bygninger,"Designe et klimaskjermsystem som del av et komplett energisystem for en bygning, under hensyn til energisparingskonsepter.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,designe systemer og produkter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce541a71-0eaa-40e7-999d-793d1f16fa4c,tilpasse effektiv matbehandlingspraksis,released,skill/competence,sector-specific,,"Sørge for at de mest effektive produksjonsteknikkene brukes ved matbehandlingsoppgaver, slik at disse kan gjennomføres mest mulig effektivt med hensyn til tid, innsats og kostnad.",http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49 | http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,arbeide effektivt | overvåke driftsaktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,designe passive energitiltak,released,skill/competence,sector-specific,konstruere passive tiltak,"Designe systemer som oppnår energiytelse ved bruk av passive tiltak (dvs. naturlig lys og ventilasjon, kontroll av solenergi), er mindre utsatt for feil og uten vedlikeholdskostnader og -krav. Komplettere de passive tiltakene med så få aktive tiltak som mulig.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designe elektriske eller elektroniske system eller utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06,utforme gruveavfallsplass,released,skill/competence,cross-sector,,Utvikle og gjennomføre sikker og effektiv  håndtering av avfall og avfallsplass. Redusere det økologiske fotavtrykket i driften og følge rettslige krav.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,utarbeide retningslinjer og rutiner for drift
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfccea88-0558-40d4-b896-56a1e7993e24,klimatologi,released,knowledge,cross-sector,,"Det vitenskapelige feltet med forskning som forsker på gjennomsnittlige værforhold over et nærmere angitt tidsrom, og hvordan de påvirkes av naturen.",http://data.europa.eu/esco/isced-f/0532,jordvitenskap
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,bildelingstjenester,released,knowledge,occupation-specific,bildeling | utleie av biler,"Tjenester som tilbyr delte bilreiser for å redusere reisekostnader og fremme bærekraft.
	",http://data.europa.eu/esco/isced-f/1041,transporttjenester
